"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.706345542E0,-7.634124756E-3,8.771759033E-2,1.061263092E1,1.061299617E1
9.716362542E0,-5.837860107E-3,8.487350464E-2,1.055065979E1,1.055100278E1
9.726378542E0,5.089416504E-3,1.118174744E-1,1.051308792E1,1.051368378E1
9.736395542E0,2.110610962E-2,1.338217163E-1,1.056323364E1,1.056410236E1
9.746412542E0,-1.182540894E-2,1.345701599E-1,1.056143738E1,1.056230129E1
9.756429542E0,5.987548828E-4,1.019380188E-1,1.048958679E1,1.049008212E1
9.766445542E0,1.945953369E-2,9.041198730E-2,1.044243484E1,1.044284437E1
9.776462542E0,5.538482666E-3,1.136137390E-1,1.050590286E1,1.050651863E1
9.786479542E0,1.047821045E-3,1.398092651E-1,1.046848068E1,1.046941429E1
9.796496542E0,-1.017883301E-2,1.004411316E-1,1.038240967E1,1.038290049E1
9.806512542E0,-7.334747314E-3,1.095721436E-1,1.034618500E1,1.034676780E1
9.816529542E0,1.496887207E-3,1.216969299E-1,1.048329987E1,1.048400632E1
9.826546542E0,-4.490661621E-3,1.103205872E-1,1.042177780E1,1.042236266E1
9.836563542E0,-1.332229614E-2,1.270857239E-1,1.026146118E1,1.026225676E1
9.846579542E0,-2.424957275E-2,1.193019104E-1,1.024454636E1,1.024526969E1
9.856596542E0,-1.871109009E-2,8.771759033E-2,1.015922379E1,1.015961970E1
9.866613542E0,-1.571731567E-2,1.219963074E-1,1.000070343E1,1.000145986E1
9.876630542E0,-2.589614868E-2,1.109193420E-1,1.007420059E1,1.007484448E1
9.886646542E0,-2.769241333E-2,7.993377686E-2,1.007090744E1,1.007126273E1
9.896663542E0,-2.185455322E-2,8.427474976E-2,9.858050079E0,9.858434522E0
9.906680542E0,-1.751358032E-2,7.649093628E-2,9.940528564E0,9.940838281E0
9.916696542E0,-1.496887207E-3,5.328918457E-2,1.011042526E1,1.011056581E1
9.926713542E0,-1.945953369E-3,6.256988525E-2,1.015143997E1,1.015163299E1
9.936730542E0,-2.290237427E-2,1.302291870E-1,9.973609772E0,9.974486254E0
9.946747542E0,1.362167358E-2,6.421646118E-2,9.974208527E0,9.974424547E0
9.956763542E0,-4.206253052E-2,6.212081909E-2,1.029199768E1,1.029227111E1
9.966780542E0,-2.829116821E-2,1.044827271E-1,1.021101608E1,1.021158981E1
9.976797542E0,2.544708252E-2,1.531315613E-1,9.965676270E0,9.966885187E0
9.986814542E0,-2.948867798E-2,1.431024170E-1,1.014425491E1,1.014530707E1
9.996830542E0,5.538482666E-3,9.310638428E-2,1.017344421E1,1.017387176E1
1.000684754E1,-7.484436035E-4,1.266366577E-1,1.007405090E1,1.007484685E1
1.001686454E1,1.137634277E-2,1.339714050E-1,9.993668060E0,9.994572480E0
1.002688154E1,-9.879455566E-3,1.472937012E-1,1.011222153E1,1.011329903E1
1.003689754E1,-3.667373657E-2,1.450483704E-1,1.002884491E1,1.002996083E1
1.004691454E1,2.709365845E-2,8.292755127E-2,9.870923309E0,9.871308830E0
1.005693154E1,-2.350112915E-2,1.131646729E-1,9.918224945E0,9.918898357E0
1.006694854E1,2.200424194E-2,1.399589539E-1,9.940528564E0,9.941538152E0
1.007696454E1,2.469863892E-2,1.311273193E-1,9.863139496E0,9.864042027E0
1.008698154E1,-3.397933960E-2,9.280700684E-2,9.827064514E0,9.827561483E0
1.009699854E1,1.362167358E-2,8.038284302E-2,9.860145721E0,9.860482777E0
1.010701454E1,1.167572021E-2,1.148112488E-1,9.814191284E0,9.814869765E0
1.011703154E1,1.541793823E-2,1.342707825E-1,9.773326263E0,9.774260719E0
1.012704854E1,1.347198486E-2,7.738906860E-2,9.763596497E0,9.763912490E0
1.013706554E1,8.382568359E-3,1.025367737E-1,9.911938019E0,9.912471909E0
1.014708154E1,3.233276367E-2,1.457968140E-1,9.859397278E0,9.860528221E0
1.015709854E1,-2.993774414E-4,1.263372803E-1,9.862241364E0,9.863050538E0
1.016711554E1,9.280700684E-3,1.097218323E-1,9.872270508E0,9.872884583E0
1.017713254E1,6.586303711E-3,1.035845947E-1,9.879156189E0,9.879701420E0
1.018714854E1,3.442840576E-3,1.122665405E-1,9.949958954E0,9.950592887E0
1.019716554E1,7.933502197E-3,1.603166199E-1,9.893675995E0,9.894977971E0
1.020718254E1,-1.811233521E-2,1.276844788E-1,9.940378876E0,9.941215397E0
1.021719954E1,-7.634124756E-3,8.786727905E-2,9.975406036E0,9.975795935E0
1.022721554E1,-5.987548828E-3,1.041833496E-1,9.838590546E0,9.839143964E0
1.023723254E1,-5.987548828E-3,1.164578247E-1,9.863139496E0,9.863828820E0
1.024724954E1,-3.293151855E-3,8.292755127E-2,9.842632141E0,9.842982032E0
1.025726592E1,-1.691482544E-2,6.361770630E-2,9.866881714E0,9.867101301E0
1.026728292E1,-8.981323242E-3,6.526428223E-2,9.858648834E0,9.858868948E0
1.027729992E1,1.137634277E-2,6.062393188E-2,9.698481903E0,9.698678049E0
1.028731692E1,-2.155517578E-2,1.044827271E-1,9.702972565E0,9.703559030E0
1.029733292E1,-1.287322998E-2,1.125659180E-1,9.734257507E0,9.734916847E0
1.030734992E1,-2.903961182E-2,6.915618896E-2,9.686357117E0,9.686647514E0
1.031736692E1,-4.520599365E-2,6.077362061E-2,9.679471436E0,9.679767781E0
1.032738392E1,6.137237549E-3,1.203497314E-1,9.677824860E0,9.678575088E0
1.033739992E1,-1.002914429E-2,1.284329224E-1,9.627679138E0,9.628540969E0
1.034741692E1,-4.146377563E-2,1.062789917E-1,9.653126221E0,9.653800304E0
1.035743392E1,-1.466949463E-2,9.415420532E-2,9.673483887E0,9.673953210E0
1.036744992E1,-6.286926270E-3,1.077758789E-1,9.781259766E0,9.781855538E0
1.037746692E1,-1.422042847E-2,1.212478638E-1,9.767787781E0,9.768550629E0
1.038748392E1,-4.056564331E-2,1.098715210E-1,9.710756378E0,9.711462648E0
1.039750092E1,2.993774414E-4,9.116043091E-2,9.713750153E0,9.714177903E0
1.040751692E1,-1.945953369E-3,8.382568359E-2,9.783954163E0,9.784313445E0
1.041753392E1,-1.317260742E-2,1.207987976E-1,9.794132996E0,9.794886778E0
1.042755092E1,2.589614868E-2,1.188528442E-1,9.785600739E0,9.786356749E0
1.043756792E1,1.047821045E-3,6.601272583E-2,9.728419647E0,9.728643668E0
1.044758392E1,-8.981323242E-4,7.364685059E-2,9.697883148E0,9.698162827E0
1.045760092E1,5.807922363E-2,9.804611206E-2,9.624086609E0,9.624761259E0
1.046761792E1,1.856140137E-2,1.004411316E-1,9.718540192E0,9.719076932E0
1.047763492E1,-2.380050659E-2,1.197509766E-1,9.693691864E0,9.694460723E0
1.048765092E1,-4.550537109E-2,1.369651794E-1,9.621541901E0,9.622624317E0
1.049766792E1,-1.481918335E-2,1.079255676E-1,9.601782990E0,9.602400956E0
1.050768492E1,3.367996216E-2,1.137634277E-1,9.682315521E0,9.683042410E0
1.051770092E1,-4.550537109E-2,1.158590698E-1,9.683363342E0,9.684163344E0
1.052771792E1,1.631607056E-2,7.978408813E-2,9.643845520E0,9.644189345E0
1.053773492E1,2.918930054E-2,6.780899048E-2,9.637259216E0,9.637541973E0
1.054775192E1,-1.481918335E-2,7.559280396E-2,9.663604431E0,9.663911448E0
1.055776792E1,-2.559677124E-2,1.146615601E-1,9.699829102E0,9.700540555E0
1.056778492E1,-2.694396973E-2,6.885681152E-2,9.744436340E0,9.744716868E0
1.057780192E1,3.592529297E-3,8.128097534E-2,9.781559143E0,9.781897504E0
1.058781792E1,-5.837860107E-3,1.276844788E-1,9.791139221E0,9.791973481E0
1.059783492E1,-1.137634277E-2,8.457412720E-2,9.761201477E0,9.761574488E0
1.060785192E1,-9.430389404E-3,9.325607300E-2,9.767189026E0,9.767638768E0
1.061786892E1,-2.185455322E-2,1.260379028E-1,9.839189301E0,9.840020796E0
1.062788492E1,2.110610962E-2,1.056802368E-1,9.854158173E0,9.854747438E0
1.063790192E1,-1.945953369E-3,7.918533325E-2,9.843081207E0,9.843399908E0
1.064791892E1,-1.631607056E-2,1.362167358E-1,9.777218170E0,9.778180626E0
1.065793592E1,1.766326904E-2,1.002914429E-1,9.737700348E0,9.738232819E0
1.066795192E1,-3.577560425E-2,7.140151978E-2,9.809850311E0,9.810175391E0
1.067796892E1,1.691482544E-2,1.437011719E-1,9.864935760E0,9.865996843E0
1.068798592E1,2.335144043E-2,1.454974365E-1,9.853858795E0,9.854960576E0
1.069800292E1,-1.407073975E-2,1.061293030E-1,9.755064240E0,9.755651682E0
1.070801892E1,1.212478638E-2,9.475296021E-2,9.808503113E0,9.808968266E0
1.071803592E1,-2.993774414E-3,9.400451660E-2,9.762249298E0,9.762702350E0
1.072805292E1,-9.729766846E-3,1.121168518E-1,9.794582062E0,9.795228564E0
1.073806892E1,-3.906875610E-2,1.103205872E-1,9.773625641E0,9.774326328E0
1.074808592E1,-3.053649902E-2,8.053253174E-2,9.701475677E0,9.701857981E0
1.075810292E1,-1.272354126E-2,7.694000244E-2,9.653724976E0,9.654039960E0
1.076811992E1,-3.667373657E-2,1.083746338E-1,9.754016418E0,9.754687402E0
1.077813592E1,-1.511856079E-2,1.107696533E-1,9.707912292E0,9.708555998E0
1.078815292E1,-4.340972900E-3,8.412506104E-2,9.698930969E0,9.699296769E0
1.079816992E1,-3.502716064E-2,6.137237549E-2,9.715097351E0,9.715354343E0
1.080818592E1,6.436614990E-3,7.574249268E-2,9.702074432E0,9.702372217E0
1.081820292E1,2.439926147E-2,1.417552185E-1,9.660460968E0,9.661531762E0
1.082821992E1,-2.993774414E-2,1.146615601E-1,9.753118286E0,9.753838211E0
1.083823692E1,-1.601669312E-2,4.311035156E-2,9.812844086E0,9.812951854E0
1.084825292E1,2.769241333E-2,8.726852417E-2,9.806257782E0,9.806685187E0
1.085826992E1,2.634521484E-2,1.471440125E-1,9.772428131E0,9.773571354E0
1.086828692E1,1.047821045E-3,1.127156067E-1,9.859696655E0,9.860340970E0
1.087830392E1,2.604583740E-2,1.193019104E-1,9.848170624E0,9.848927656E0
1.088831992E1,1.422042847E-2,1.116677856E-1,9.886790314E0,9.887431144E0
1.089833692E1,1.646575928E-3,9.325607300E-2,9.823921051E0,9.824363808E0
1.090835392E1,5.837860107E-3,1.227447510E-1,9.809401245E0,9.810170903E0
1.091837092E1,-1.541793823E-2,1.136137390E-1,9.866133270E0,9.866799456E0
1.092838692E1,-1.721420288E-2,8.472381592E-2,9.788744202E0,9.789125982E0
1.093840392E1,-2.844085693E-3,9.699829102E-2,9.768386536E0,9.768868525E0
1.094842092E1,-3.532653809E-2,1.196012878E-1,9.807904358E0,9.808697178E0
1.095843692E1,-2.140548706E-2,8.262817383E-2,9.739945679E0,9.740319678E0
1.096845392E1,-7.514373779E-2,5.134323120E-2,9.744586029E0,9.745011010E0
1.097847092E1,-5.777984619E-2,4.745132446E-2,9.757159882E0,9.757446341E0
1.098848792E1,-2.215393066E-2,7.843688965E-2,9.722132721E0,9.722474365E0
1.099850392E1,-4.266128540E-2,7.948471069E-2,9.799821167E0,9.800236360E0
1.100852092E1,-2.589614868E-2,6.152206421E-2,9.731263733E0,9.731492661E0
1.101853792E1,-6.346801758E-2,4.565505981E-2,9.772428131E0,9.772740872E0
1.102855392E1,-6.197113037E-2,7.005432129E-2,9.803264008E0,9.803710177E0
1.103857092E1,-1.796264648E-3,1.013392639E-1,9.799222412E0,9.799746566E0
1.104858792E1,-3.203338623E-2,1.285826111E-1,9.844278717E0,9.845170546E0
1.105860492E1,-2.245330811E-2,1.166075134E-1,9.815688171E0,9.816406458E0
1.106862092E1,1.481918335E-2,7.948471069E-2,9.761051788E0,9.761386656E0
1.107863792E1,-7.634124756E-3,1.261875916E-1,9.831555176E0,9.832367912E0
1.108865492E1,1.392105103E-2,1.517843628E-1,9.788295135E0,9.789481802E0
1.109867192E1,-4.640350342E-3,1.513352966E-1,9.797126770E0,9.798296630E0
1.110868792E1,1.511856079E-2,1.059796143E-1,9.730664978E0,9.731253833E0
1.111870492E1,2.918930054E-2,1.172062683E-1,9.666149139E0,9.666903771E0
1.112872192E1,1.047821045E-3,1.571731567E-1,9.793085175E0,9.794346417E0
1.113873792E1,3.622467041E-2,1.357676697E-1,9.734257507E0,9.735271661E0
1.114875492E1,1.496887207E-3,1.035845947E-1,9.670789490E0,9.671344341E0
1.115877192E1,-1.287322998E-2,9.535171509E-2,9.762698364E0,9.763172488E0
1.116878892E1,5.179229736E-2,1.191522217E-1,9.716594238E0,9.717462801E0
1.117880492E1,-1.721420288E-2,1.309776306E-1,9.794881439E0,9.795772245E0
1.118882192E1,-3.667373657E-2,8.292755127E-2,9.750274200E0,9.750695818E0
1.119883892E1,-9.131011963E-3,5.284011841E-2,9.740095367E0,9.740242975E0
1.120885592E1,2.694396973E-3,1.224453735E-1,9.847571869E0,9.848333455E0
1.121887192E1,-4.490661621E-4,1.080752563E-1,9.795031128E0,9.795627354E0
1.122888892E1,-2.110610962E-2,9.011260986E-2,9.827962646E0,9.828398421E0
1.123890592E1,7.933502197E-3,1.124162292E-1,9.866432648E0,9.867076241E0
1.124892192E1,4.236190796E-2,1.128652954E-1,9.798623657E0,9.799365218E0
1.125894317E1,8.831634521E-3,1.160087585E-1,9.810449066E0,9.811138920E0
1.126896017E1,-5.553451538E-2,1.118174744E-1,9.876611481E0,9.877400547E0
1.127897717E1,-4.311035156E-2,1.181044006E-1,9.839189301E0,9.839992543E0
1.128899317E1,-7.484436035E-4,1.288819885E-1,9.770182800E0,9.771032856E0
1.129901017E1,-8.981323242E-3,1.365161133E-1,9.803563385E0,9.804517956E0
1.130902717E1,-5.703140259E-2,1.155596924E-1,9.780511322E0,9.781360250E0
1.131904417E1,-1.062789917E-2,1.007405090E-1,9.722132721E0,9.722660451E0
1.132906017E1,1.496887207E-4,1.017883301E-1,9.760153656E0,9.760684416E0
1.133907717E1,-5.388793945E-3,8.397537231E-2,9.783056030E0,9.783417920E0
1.134909417E1,2.769241333E-2,9.909393311E-2,9.694290619E0,9.694836620E0
1.135911017E1,-1.122665405E-2,1.134640503E-1,9.820777588E0,9.821439434E0
1.136912717E1,1.287322998E-2,1.055305481E-1,9.706116028E0,9.706698242E0
1.137914417E1,-3.053649902E-2,6.735992432E-2,9.730964355E0,9.731245405E0
1.138916117E1,-4.490661621E-3,1.007405090E-1,9.791737976E0,9.792257217E0
1.139917717E1,3.248245239E-2,1.465452576E-1,9.760602722E0,9.761756815E0
1.140919417E1,-1.526824951E-2,1.210981750E-1,9.714348907E0,9.715115675E0
1.141921117E1,-7.185058594E-3,1.080752563E-1,9.736502838E0,9.737105289E0
1.142922817E1,2.215393066E-2,7.409591675E-2,9.759854279E0,9.760160682E0
1.143924417E1,1.526824951E-2,1.191522217E-1,9.776918793E0,9.777656746E0
1.144926117E1,-1.197509766E-2,1.239422607E-1,9.759255524E0,9.760049870E0
1.145927817E1,-2.993774414E-4,1.086740112E-1,9.748927002E0,9.749532698E0
1.146929417E1,1.092727661E-2,8.023315430E-2,9.733059998E0,9.733396821E0
1.147931117E1,-1.107696533E-2,8.502319336E-2,9.772128754E0,9.772504900E0
1.148932817E1,-2.245330811E-3,1.279838562E-1,9.768386536E0,9.769225170E0
1.149934517E1,2.065704346E-2,1.124162292E-1,9.777816925E0,9.778484951E0
1.150936117E1,-4.954696655E-2,7.080276489E-2,9.865235138E0,9.865613628E0
1.151937817E1,-1.047821045E-2,7.349716187E-2,9.787097626E0,9.787379198E0
1.152939517E1,3.472778320E-2,1.300794983E-1,9.786349182E0,9.787275260E0
1.153941217E1,-2.245330811E-2,1.486408997E-1,9.871971130E0,9.873115631E0
1.154942817E1,-1.916015625E-2,6.601272583E-2,9.843081207E0,9.843321210E0
1.155944517E1,-2.694396973E-3,7.529342651E-2,9.855355682E0,9.855643662E0
1.156946217E1,1.062789917E-2,1.398092651E-1,9.804311829E0,9.805314376E0
1.157947817E1,5.538482666E-3,1.187031555E-1,9.793983307E0,9.794704188E0
1.158949517E1,7.035369873E-3,1.209484863E-1,9.834848328E0,9.835594525E0
1.159951217E1,7.933502197E-3,1.106199646E-1,9.781409454E0,9.782038163E0
1.160952917E1,1.796264648E-2,9.086105347E-2,9.791288910E0,9.791726962E0
1.161954517E1,9.580078125E-3,1.353186035E-1,9.713450775E0,9.714398019E0
1.162956217E1,-1.137634277E-2,1.191522217E-1,9.701325989E0,9.702064348E0
1.163957917E1,-9.879455566E-3,9.804611206E-2,9.781858521E0,9.782354868E0
1.164959617E1,-1.002914429E-2,1.276844788E-1,9.643246765E0,9.644097266E0
1.165961217E1,-2.095642090E-2,1.161584473E-1,9.711355133E0,9.712072409E0
1.166962917E1,-1.930984497E-2,1.091230774E-1,9.805060272E0,9.805686496E0
1.167964617E1,-5.388793945E-3,7.229965210E-2,9.678423615E0,9.678695157E0
1.168966217E1,-1.616638184E-2,7.065307617E-2,9.773326263E0,9.773595012E0
1.169967917E1,1.466949463E-2,8.801696777E-2,9.769733734E0,9.770141218E0
1.170969617E1,-6.735992432E-3,9.056167603E-2,9.753717041E0,9.754139783E0
1.171971317E1,2.245330811E-3,1.047821045E-1,9.799222412E0,9.799782866E0
1.172972917E1,-1.182540894E-2,7.244934082E-2,9.781409454E0,9.781684909E0
1.173974617E1,-3.697311401E-2,7.185058594E-2,9.874216461E0,9.874547090E0
1.174976317E1,1.122665405E-2,1.377136230E-1,9.874216461E0,9.875183128E0
1.175977917E1,1.242416382E-2,1.254391479E-1,9.788145447E0,9.788957076E0
1.176979617E1,-2.649490356E-2,8.771759033E-2,9.855355682E0,9.855781652E0
1.177981317E1,2.649490356E-2,8.861572266E-2,9.749675446E0,9.750114154E0
1.178983017E1,1.032852173E-2,1.125659180E-1,9.732910309E0,9.733566707E0
1.179984617E1,-2.185455322E-2,1.389111328E-1,9.786648560E0,9.787658757E0
1.180986317E1,-1.242416382E-2,1.194515991E-1,9.721833344E0,9.722575101E0
1.181988017E1,1.841171265E-2,9.295669556E-2,9.686506805E0,9.686970323E0
1.182989717E1,4.939727783E-3,8.696914673E-2,9.705068207E0,9.705459130E0
1.183991317E1,-2.080673218E-2,9.325607300E-2,9.806108093E0,9.806573589E0
1.184993017E1,5.089416504E-3,1.465452576E-1,9.744735718E0,9.745838888E0
1.185994717E1,1.347198486E-3,1.067280579E-1,9.639354858E0,9.639945787E0
1.186996417E1,-3.906875610E-2,7.454498291E-2,9.773026886E0,9.773389271E0
1.187998017E1,1.945953369E-3,8.741821289E-2,9.829010468E0,9.829399397E0
1.188999717E1,3.442840576E-3,1.338217163E-1,9.702074432E0,9.702997908E0
1.190001417E1,-3.487747192E-2,1.416055298E-1,9.812395020E0,9.813478720E0
1.191003017E1,-2.020797729E-2,8.891510010E-2,9.833650818E0,9.834073554E0
1.192004717E1,2.155517578E-2,1.101708984E-1,9.782457275E0,9.783101379E0
1.193006417E1,1.586700439E-2,1.552272034E-1,9.847571869E0,9.848807997E0
1.194008117E1,-1.960922241E-2,1.245410156E-1,9.860295410E0,9.861101387E0
1.195009717E1,1.766326904E-2,1.227447510E-1,9.805808716E0,9.806592825E0
1.196011417E1,1.945953369E-2,1.029858398E-1,9.715097351E0,9.715662679E0
1.197013117E1,6.436614990E-3,1.080752563E-1,9.770182800E0,9.770782652E0
1.198014717E1,2.649490356E-2,1.207987976E-1,9.800419922E0,9.801200180E0
1.199016417E1,7.634124756E-3,1.278341675E-1,9.786798248E0,9.787636068E0
1.200018117E1,8.232879639E-3,1.243913269E-1,9.738897858E0,9.739695707E0
1.201019817E1,1.017883301E-2,1.082249451E-1,9.732610931E0,9.733217957E0
1.202021417E1,4.640350342E-3,1.077758789E-1,9.762249298E0,9.762845309E0
1.203023117E1,6.885681152E-3,8.277786255E-2,9.710756378E0,9.711111627E0
1.204024817E1,8.681945801E-3,6.870712280E-2,9.759854279E0,9.760099978E0
1.205026517E1,5.688171387E-3,8.442443848E-2,9.789792023E0,9.790157695E0
1.206028117E1,7.634124756E-3,1.002914429E-1,9.707463226E0,9.707984288E0
1.207029817E1,-4.640350342E-3,8.816665649E-2,9.768536224E0,9.768935196E0
1.208031517E1,-3.143463135E-3,6.271957397E-2,9.785151672E0,9.785353181E0
1.209033117E1,-2.395019531E-2,4.909790039E-2,9.765692139E0,9.765844928E0
1.210034817E1,-3.233276367E-2,7.828720093E-2,9.831106110E0,9.831470980E0
1.211036517E1,1.197509766E-2,1.260379028E-1,9.818831635E0,9.819647836E0
1.212038217E1,-4.685256958E-2,1.085243225E-1,9.796827393E0,9.797540490E0
1.213039817E1,-2.933898926E-2,1.133143616E-1,9.738748169E0,9.739451567E0
1.214041517E1,-1.930984497E-2,7.783813477E-2,9.812095642E0,9.812423377E0
1.215043217E1,-1.960922241E-2,1.047821045E-1,9.851164398E0,9.851741156E0
1.216044917E1,-2.484832764E-2,1.293310547E-1,9.775272217E0,9.776159311E0
1.217046517E1,-2.110610962E-2,1.237925720E-1,9.755363617E0,9.756171860E0
1.218048217E1,2.245330811E-3,1.181044006E-1,9.790690155E0,9.791402729E0
1.219049917E1,-1.586700439E-2,9.310638428E-2,9.739346924E0,9.739804878E0
1.220051517E1,-3.293151855E-3,1.389111328E-1,9.816436615E0,9.817419975E0
1.221053217E1,1.496887207E-2,1.353186035E-1,9.838291168E0,9.839233116E0
1.222054917E1,-7.933502197E-3,1.001417542E-1,9.849817200E0,9.850329445E0
1.223056617E1,-1.407073975E-2,8.846603394E-2,9.757608948E0,9.758020117E0
1.224058217E1,1.916015625E-2,1.064286804E-1,9.749376068E0,9.749975789E0
1.225059917E1,-1.496887207E-3,1.311273193E-1,9.765692139E0,9.766572560E0
1.226061204E1,-1.137634277E-2,1.070274353E-1,9.807155914E0,9.807746501E0
1.227062904E1,-3.742218018E-3,6.571334839E-2,9.814790039E0,9.815010737E0
1.228064504E1,1.571731567E-2,1.344204712E-1,9.719288635E0,9.720230834E0
1.229066204E1,-7.484436035E-4,1.285826111E-1,9.660910034E0,9.661765715E0
1.230067904E1,1.496887207E-2,1.095721436E-1,9.716145172E0,9.716774523E0
1.231069504E1,2.245330811E-2,1.239422607E-1,9.725874939E0,9.726690556E0
1.232071204E1,6.286926270E-3,9.624984741E-2,9.788893890E0,9.789369089E0
1.233072904E1,1.242416382E-2,1.020877075E-1,9.685159607E0,9.685705595E0
1.234074604E1,8.831634521E-3,1.191522217E-1,9.677525482E0,9.678263001E0
1.235076204E1,-4.191284180E-3,1.044827271E-1,9.771829376E0,9.772388836E0
1.236077904E1,-1.796264648E-3,9.729766846E-2,9.839338989E0,9.839820212E0
1.237079604E1,-1.556762695E-2,1.059796143E-1,9.821076965E0,9.821661101E0
1.238081304E1,-1.541793823E-2,1.014889526E-1,9.825717316E0,9.826253533E0
1.239082904E1,-2.140548706E-2,8.412506104E-2,9.785600739E0,9.785985747E0
1.240084604E1,-1.002914429E-2,5.313949585E-2,9.837243347E0,9.837391985E0
1.241086304E1,-4.191284180E-3,8.951385498E-2,9.840087433E0,9.840495464E0
1.242087904E1,-2.215393066E-2,8.891510010E-2,9.895023193E0,9.895447473E0
1.243089604E1,-5.388793945E-3,8.173004150E-2,9.828411713E0,9.828753005E0
1.244091304E1,-3.742218018E-3,6.541397095E-2,9.686656494E0,9.686878085E0
1.245093004E1,-5.134323120E-2,7.125183105E-2,9.771380310E0,9.771774973E0
1.246094604E1,-8.532257080E-3,1.137634277E-1,9.861193542E0,9.861853426E0
1.247096304E1,-1.945953369E-3,1.245410156E-1,9.791887665E0,9.792679832E0
1.248098004E1,-3.577560425E-2,1.333726501E-1,9.758357391E0,9.759334359E0
1.249099604E1,5.688171387E-3,9.774673462E-2,9.711654510E0,9.712148069E0
1.250101304E1,3.143463135E-3,1.116677856E-1,9.708511047E0,9.709153739E0
1.251103004E1,-1.437011719E-2,1.179547119E-1,9.759704590E0,9.760427936E0
1.252104704E1,-3.023712158E-2,1.357676697E-1,9.782307587E0,9.783296421E0
1.253106304E1,-2.185455322E-2,1.290316772E-1,9.792187042E0,9.793061516E0
1.254108004E1,2.110610962E-2,8.936416626E-2,9.736951904E0,9.737384855E0
1.255109704E1,-7.185058594E-3,1.007405090E-1,9.750573578E0,9.751096624E0
1.256111404E1,1.796264648E-3,1.240919495E-1,9.824669495E0,9.825453308E0
1.257113004E1,2.634521484E-2,1.178050232E-1,9.748477936E0,9.749225311E0
1.258114704E1,-1.556762695E-2,8.816665649E-2,9.813442841E0,9.813851237E0
1.259116404E1,2.050735474E-2,9.175918579E-2,9.838590546E0,9.839039802E0
1.260118004E1,2.275268555E-2,1.181044006E-1,9.724677429E0,9.725421196E0
1.261119704E1,-2.499801636E-2,1.462458801E-1,9.732910309E0,9.734041085E0
1.262121404E1,-1.212478638E-2,8.217910767E-2,9.789642334E0,9.789994762E0
1.263123104E1,1.197509766E-2,1.061293030E-1,9.826016693E0,9.826597116E0
1.264124704E1,9.580078125E-3,1.603166199E-1,9.746981049E0,9.748304097E0
1.265126404E1,3.891906738E-3,1.330732727E-1,9.715097351E0,9.716009478E0
1.266128104E1,2.454895020E-2,1.351689148E-1,9.795031128E0,9.795994492E0
1.267129804E1,2.125579834E-2,1.264869690E-1,9.758956146E0,9.759798964E0
1.268131404E1,4.191284180E-3,1.148112488E-1,9.752369843E0,9.753046536E0
1.269133104E1,3.742218018E-3,1.116677856E-1,9.818981323E0,9.819616995E0
1.270134804E1,1.317260742E-2,1.116677856E-1,9.729168091E0,9.729817827E0
1.271136404E1,3.293151855E-3,1.049317932E-1,9.759405212E0,9.759969858E0
1.272138104E1,-8.681945801E-3,1.179547119E-1,9.862391052E0,9.863100220E0
1.273139804E1,-1.571731567E-2,9.550140381E-2,9.814490662E0,9.814967881E0
1.274141504E1,-2.050735474E-2,7.933502197E-2,9.768536224E0,9.768879903E0
1.275143104E1,-1.287322998E-2,5.972579956E-2,9.766290894E0,9.766482003E0
1.276144804E1,-1.377136230E-2,5.059478760E-2,9.771529999E0,9.771670686E0
1.277146504E1,-1.002914429E-2,8.577163696E-2,9.782008209E0,9.782389379E0
1.278148104E1,-2.005828857E-2,6.062393188E-2,9.740095367E0,9.740304685E0
1.279149804E1,1.032852173E-2,7.993377686E-2,9.675280151E0,9.675615851E0
1.280151504E1,-2.140548706E-2,4.939727783E-2,9.830207977E0,9.830355394E0
1.281153204E1,-5.598358154E-2,8.756790161E-2,9.765991516E0,9.766544557E0
1.282154804E1,-1.047821045E-2,1.234931946E-1,9.776170349E0,9.776955920E0
1.283156504E1,-3.577560425E-2,1.269360352E-1,9.788145447E0,9.789033861E0
1.284158204E1,-3.667373657E-2,1.097218323E-1,9.813442841E0,9.814124731E0
1.285159904E1,3.742218018E-3,6.496490479E-2,9.803264008E0,9.803479976E0
1.286161504E1,1.945953369E-3,1.020877075E-1,9.837093658E0,9.837623561E0
1.287163204E1,-2.604583740E-2,1.196012878E-1,9.849966888E0,9.850727413E0
1.288164904E1,-1.257385254E-2,1.139131165E-1,9.842931519E0,9.843598690E0
1.289166504E1,-3.742218018E-3,8.397537231E-2,9.779164124E0,9.779525388E0
1.290168204E1,-1.556762695E-2,8.487350464E-2,9.827214203E0,9.827593035E0
1.291169904E1,8.382568359E-3,1.209484863E-1,9.808353424E0,9.809102696E0
1.292171604E1,1.466949463E-2,1.200503540E-1,9.798174591E0,9.798920992E0
1.293173204E1,-1.002914429E-2,9.669891357E-2,9.736203461E0,9.736688816E0
1.294174904E1,-1.077758789E-2,6.676116943E-2,9.707463226E0,9.707698775E0
1.295176604E1,3.353027344E-2,9.445358276E-2,9.614506531E0,9.615028944E0
1.296178204E1,-7.484436035E-4,1.404080200E-1,9.701625366E0,9.702641378E0
1.297179904E1,-2.754272461E-2,1.176553345E-1,9.710906067E0,9.711657841E0
